Timestamp,Temperature,ElapsedSecs,BatteryVoltage,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
9/7/2023 15:35:25,22.50,36.49,3.26,1,0,0,0,1,0,0
9/7/2023 15:35:38,22.50,49.37,3.26,1,0,0,0,0,0,0
9/7/2023 15:35:42,22.50,49.89,3.26,1,0,1,0,0,0,0
9/7/2023 15:35:43,22.50,50.70,3.26,1,0,1,0,1,0,0
9/7/2023 15:35:46,22.50,52.04,3.26,2,0,1,0,2,0,0
9/7/2023 15:35:56,22.50,53.58,3.25,3,0,1,0,3,0,0
9/7/2023 15:35:58,22.50,54.33,3.25,3,0,1,0,4,0,0
9/7/2023 15:36:00,22.75,55.09,3.25,3,0,1,0,5,0,0
9/7/2023 15:36:01,22.75,55.59,3.26,3,0,2,0,5,0,0
9/7/2023 15:36:03,22.75,56.59,3.25,3,0,2,0,6,0,0
9/7/2023 15:36:04,22.75,57.35,3.26,3,0,2,0,7,0,0
9/7/2023 15:36:05,22.75,58.10,3.25,3,0,2,0,8,0,0
9/7/2023 15:36:06,22.75,58.85,3.26,3,0,2,0,9,0,0
9/7/2023 15:36:07,22.75,59.60,3.26,3,0,2,0,10,0,0
9/7/2023 15:39:20,22.00,66.82,3.25,4,0,3,0,10,0,0
9/7/2023 15:39:25,22.00,68.16,3.24,5,0,4,0,10,0,0
9/7/2023 15:39:26,22.00,68.91,3.25,5,0,5,0,10,0,0
9/7/2023 15:39:29,22.00,70.84,3.25,7,0,6,0,10,0,0
9/7/2023 15:39:30,22.00,71.60,3.25,7,0,7,0,10,0,0
9/7/2023 15:39:31,22.00,72.40,3.25,7,0,7,0,11,0,0
9/7/2023 15:52:19,21.25,110.16,3.25,7,0,7,0,10,0,0
9/7/2023 15:52:26,21.25,110.91,3.25,7,0,7,0,11,0,0
9/7/2023 16:10:32,21.00,159.14,3.25,7,0,7,0,10,0,0
9/7/2023 16:10:39,21.00,159.89,3.25,7,0,7,0,11,0,0
9/7/2023 16:28:45,21.00,208.11,3.25,7,0,7,0,10,0,0
9/7/2023 16:28:52,21.00,208.87,3.25,7,0,7,0,11,0,0
9/7/2023 16:46:58,21.00,257.09,3.25,7,0,7,0,10,0,0
9/7/2023 16:47:05,21.00,257.84,3.25,7,0,7,0,11,0,0
9/7/2023 16:58:55,20.75,281.89,3.25,7,0,7,0,12,0,0
9/7/2023 16:58:56,20.75,282.65,3.25,7,0,7,0,13,0,0
9/7/2023 16:59:07,20.75,283.60,3.25,7,0,7,0,14,0,0
9/7/2023 16:59:07,20.75,284.35,3.25,7,0,7,0,15,0,0
9/7/2023 16:59:09,20.75,285.10,3.25,7,0,7,0,16,0,0
9/7/2023 17:01:51,21.00,291.19,3.25,7,0,7,0,17,0,0
9/7/2023 17:01:52,21.00,291.94,3.25,7,0,7,0,18,0,0
9/7/2023 17:04:41,21.00,309.95,3.26,7,0,7,0,17,0,0
9/7/2023 17:04:48,21.00,310.71,3.25,7,0,7,0,18,0,0
9/7/2023 17:22:54,20.75,358.93,3.25,7,0,7,0,17,0,0
9/7/2023 17:23:01,20.75,359.68,3.25,7,0,7,0,18,0,0
9/7/2023 17:41:07,20.50,407.93,3.25,7,0,7,0,17,0,0
9/7/2023 17:41:14,20.50,408.68,3.25,7,0,7,0,18,0,0
9/7/2023 17:59:20,20.50,456.90,3.25,7,0,7,0,17,0,0
9/7/2023 17:59:27,20.50,457.65,3.25,7,0,7,0,18,0,0
9/7/2023 18:17:33,20.50,505.87,3.25,7,0,7,0,17,0,0
9/7/2023 18:17:40,20.50,506.63,3.25,7,0,7,0,18,0,0
9/7/2023 18:35:46,20.50,554.85,3.25,7,0,7,0,17,0,0
9/7/2023 18:35:53,20.50,555.60,3.24,7,0,7,0,18,0,0
9/7/2023 18:53:59,20.25,603.82,3.25,7,0,7,0,17,0,0
9/7/2023 18:54:06,20.25,604.58,3.24,7,0,7,0,18,0,0
9/7/2023 19:12:12,20.00,652.79,3.25,7,0,7,0,17,0,0
9/7/2023 19:12:19,20.00,653.55,3.24,7,0,7,0,18,0,0
9/7/2023 19:30:25,20.00,701.76,3.24,7,0,7,0,17,0,0
9/7/2023 19:30:32,20.00,702.52,3.24,7,0,7,0,18,0,0
9/7/2023 19:48:38,20.25,750.74,3.25,7,0,7,0,17,0,0
9/7/2023 19:48:45,20.25,751.49,3.25,7,0,7,0,18,0,0
9/7/2023 20:06:51,20.25,799.71,3.24,7,0,7,0,17,0,0
9/7/2023 20:06:58,20.00,800.46,3.24,7,0,7,0,18,0,0
9/7/2023 20:25:04,20.00,848.68,3.25,7,0,7,0,17,0,0
9/7/2023 20:25:11,20.00,849.44,3.24,7,0,7,0,18,0,0
9/7/2023 20:43:17,20.00,897.66,3.25,7,0,7,0,17,0,0
9/7/2023 20:43:23,20.00,898.41,3.24,7,0,7,0,18,0,0
9/7/2023 21:01:30,20.00,946.63,3.24,7,0,7,0,17,0,0
9/7/2023 21:01:36,20.00,947.38,3.24,7,0,7,0,18,0,0
9/7/2023 21:19:43,19.75,995.60,3.25,7,0,7,0,17,0,0
9/7/2023 21:19:49,19.75,996.35,3.24,7,0,7,0,18,0,0
9/7/2023 21:37:56,19.75,1044.57,3.25,7,0,7,0,17,0,0
9/7/2023 21:38:02,19.75,1045.32,3.24,7,0,7,0,18,0,0
9/7/2023 21:56:09,19.75,1093.54,3.25,7,0,7,0,17,0,0
9/7/2023 21:56:15,19.75,1094.29,3.24,7,0,7,0,18,0,0
9/7/2023 22:14:22,19.75,1142.51,3.24,7,0,7,0,17,0,0
9/7/2023 22:14:28,19.75,1143.27,3.24,7,0,7,0,18,0,0
9/7/2023 22:32:35,19.75,1191.48,3.25,7,0,7,0,17,0,0
