Timestamp,Temperature,ElapsedSecs,BatteryVoltage,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
18/17/2026 3:32:14,21.75,10.34,3.26,0,0,0,0,1,0,0
18/17/2026 3:32:24,21.75,19.67,3.26,0,0,0,0,0,0,0
18/17/2026 3:32:30,21.50,20.18,3.26,0,0,0,0,1,0,0
18/17/2026 3:36:03,21.00,22.51,3.26,0,0,1,0,1,0,0
18/17/2026 3:37:55,21.00,24.04,3.26,0,0,2,0,1,0,0
18/17/2026 3:38:00,21.00,24.53,3.26,0,0,3,0,1,0,0
18/17/2026 3:38:49,21.00,25.48,3.27,0,0,4,0,1,0,0
18/17/2026 3:44:40,22.00,29.70,3.27,1,0,5,0,1,0,0
18/17/2026 3:50:07,22.00,42.35,3.27,1,0,5,0,0,0,0
18/17/2026 4:00:06,22.25,48.37,3.26,1,0,6,0,0,0,0
18/17/2026 4:00:12,22.25,48.86,3.26,1,0,7,0,0,0,0
18/17/2026 4:30:00,23.00,67.60,3.26,4,0,8,0,0,0,0
18/17/2026 6:13:49,23.50,138.18,3.26,7,0,8,0,-1,0,0
18/17/2026 6:14:47,23.75,139.00,3.27,7,0,9,0,-1,0,0
18/17/2026 6:15:02,23.75,139.60,3.27,7,0,10,0,-1,0,0
18/17/2026 6:31:41,23.75,159.10,3.26,8,0,10,0,-2,0,0
18/17/2026 6:43:57,23.75,166.40,3.27,8,0,11,0,-2,0,0
18/17/2026 6:44:36,23.75,167.99,3.26,10,0,12,0,-2,0,0
18/17/2026 8:54:55,24.00,255.47,3.27,17,0,12,0,-3,0,0
18/17/2026 12:02:46,24.25,364.35,3.27,17,0,13,0,-3,0,0
18/17/2026 12:28:46,24.25,380.52,3.27,19,0,14,0,-3,0,0
18/17/2026 12:29:13,24.25,381.24,3.27,19,0,15,0,-3,0,0
18/17/2026 12:30:52,24.25,391.70,3.27,19,0,15,0,-4,0,0
18/17/2026 23:57:54,24.25,789.37,3.25,19,0,16,0,-4,0,0
18/18/2026 0:12:30,24.25,809.48,3.27,25,0,16,0,-5,0,0
18/18/2026 1:14:21,24.50,845.47,3.27,25,0,17,0,-5,0,0
18/18/2026 1:24:30,24.25,861.53,3.27,27,0,17,0,-6,0,0
18/18/2026 3:16:03,24.25,926.59,3.27,28,0,18,0,-6,0,0
18/18/2026 3:30:29,24.25,944.82,3.27,29,0,18,0,-7,0,0
18/18/2026 5:20:33,24.25,1008.70,3.27,29,0,19,0,-7,0,0
18/18/2026 5:36:36,24.25,1027.47,3.27,29,0,19,0,-8,0,0
18/18/2026 5:54:36,24.25,1048.17,3.27,32,0,19,0,-9,0,0
18/18/2026 6:18:27,24.25,1062.18,3.27,32,0,20,0,-9,0,0
18/18/2026 6:20:48,24.00,1065.33,3.27,36,0,21,0,-9,0,0
18/18/2026 6:22:18,24.00,1067.01,3.27,37,0,22,0,-9,0,0
18/18/2026 6:23:51,24.00,1068.43,3.27,37,0,23,0,-9,0,0
18/18/2026 6:25:15,24.25,1069.73,3.27,37,0,24,0,-9,0,0
18/18/2026 6:25:29,24.25,1070.34,3.27,37,0,25,0,-9,0,0
18/18/2026 6:30:08,24.00,1082.52,3.27,37,0,25,0,-10,0,0
18/18/2026 6:34:26,24.00,1085.57,3.27,38,0,26,0,-10,0,0
18/18/2026 6:48:11,24.00,1103.33,3.27,39,0,26,0,-11,0,0
18/18/2026 12:32:32,24.00,1302.81,3.25,39,0,27,0,-11,0,0
18/18/2026 12:35:25,24.00,1305.29,3.26,40,0,28,0,-11,0,0
18/18/2026 12:48:04,24.00,1322.10,3.26,40,0,28,0,-12,0,0
18/18/2026 18:30:10,24.25,1529.60,3.27,41,0,28,0,-13,0,0
18/18/2026 20:36:16,24.00,1612.14,3.27,42,0,28,0,-14,0,0
18/18/2026 20:39:41,24.00,1614.73,3.27,43,0,29,0,-14,0,0
18/18/2026 20:39:42,24.00,1615.22,3.27,43,0,30,0,-14,0,0
18/18/2026 20:39:58,24.00,1616.08,3.26,43,0,30,0,-13,0,0
18/18/2026 20:39:58,24.00,1616.57,3.25,43,0,30,0,-12,0,0
18/18/2026 20:40:00,24.00,1617.06,3.26,43,0,30,0,-11,0,0
18/18/2026 20:40:01,24.00,1617.55,3.25,43,0,30,0,-10,0,0
18/18/2026 20:40:02,24.00,1618.04,3.26,43,0,30,0,-9,0,0
18/18/2026 20:40:03,24.00,1618.53,3.26,43,0,30,0,-8,0,0
18/18/2026 20:40:04,24.00,1619.03,3.25,43,0,30,0,-7,0,0
18/18/2026 20:40:04,24.00,1619.52,3.26,43,0,30,0,-6,0,0
18/18/2026 20:40:05,24.00,1620.01,3.25,43,0,30,0,-5,0,0
18/18/2026 20:40:06,24.00,1620.25,3.27,43,0,31,0,-5,0,0
18/18/2026 20:40:07,24.00,1620.74,3.27,43,0,32,0,-5,0,0
