Timestamp,Temperature,ElapsedSecs,BatteryVoltage,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
7/6/2023 18:38:41,23.00,42.75,3.26,1,0,0,0,1,0,1
7/6/2023 18:38:42,23.00,43.47,3.26,1,0,0,0,2,0,1
7/6/2023 18:39:17,23.00,78.82,3.26,1,0,0,0,2,0,1
7/6/2023 18:39:29,23.00,85.16,3.07,1,0,1,0,2,0,1
7/6/2023 18:40:22,23.00,86.11,3.09,1,0,2,0,2,0,1
7/6/2023 18:40:28,23.00,86.60,3.08,1,0,3,0,2,0,1
7/6/2023 18:46:24,23.25,154.96,3.09,2,0,3,0,2,0,1
7/6/2023 18:48:13,23.25,226.76,3.08,3,0,3,0,2,0,1
7/6/2023 19:39:29,23.75,327.14,3.07,4,0,3,0,2,0,1
7/6/2023 20:12:42,24.00,417.10,3.07,5,0,3,0,2,0,1
7/6/2023 20:26:30,24.00,431.31,3.08,5,0,4,0,2,0,1
7/6/2023 20:27:55,24.00,432.60,3.07,5,0,5,0,2,0,1
7/6/2023 20:30:29,24.00,499.00,3.09,6,0,5,0,2,0,1
7/6/2023 20:35:02,24.00,572.41,3.09,7,0,5,0,2,0,1
7/6/2023 20:36:21,24.25,643.98,3.08,8,0,5,0,2,0,1
7/6/2023 20:38:09,24.25,715.77,3.06,9,0,5,0,2,0,1
7/6/2023 21:08:49,24.00,804.23,3.07,10,0,5,0,2,0,1
7/6/2023 21:27:58,24.00,821.56,3.06,10,0,6,0,2,0,1
7/6/2023 22:01:17,24.00,905.78,3.06,11,0,6,0,2,0,1
7/6/2023 22:10:21,24.25,981.74,3.05,12,0,6,0,2,0,1
7/6/2023 22:47:32,24.00,1009.49,3.05,12,0,7,0,2,0,1
7/6/2023 22:47:56,24.00,1010.21,3.06,12,0,8,0,2,0,1
7/6/2023 23:44:00,24.00,1043.09,3.06,12,0,9,0,2,0,1
7/7/2023 0:54:05,24.00,1148.59,3.06,13,0,9,0,2,0,1
7/7/2023 2:25:26,24.25,1207.69,3.06,13,0,10,0,2,0,1
7/7/2023 3:08:56,24.25,1297.81,3.06,14,0,10,0,2,0,1
7/7/2023 3:18:05,24.50,1373.88,3.07,15,0,10,0,2,0,1
7/7/2023 3:20:15,24.50,1445.92,3.06,16,0,10,0,2,0,1
7/7/2023 3:21:39,24.75,1517.48,3.05,17,0,10,0,2,0,1
7/7/2023 5:05:16,24.25,1648.16,3.07,18,0,10,0,2,0,1
7/7/2023 5:09:00,24.25,1656.59,3.06,18,0,11,0,2,0,1
7/7/2023 5:11:33,24.25,1722.99,3.07,19,0,11,0,2,0,1
7/7/2023 5:12:50,24.25,1794.44,3.04,20,0,11,0,2,0,1
7/7/2023 6:14:39,24.00,1900.94,3.05,21,0,11,0,2,0,1
7/7/2023 6:20:41,24.00,1975.17,3.07,22,0,11,0,2,0,1
7/7/2023 6:23:09,24.25,2047.31,3.06,23,0,11,0,2,0,1
7/7/2023 6:28:12,24.25,2120.97,3.07,24,0,11,0,2,0,1
7/7/2023 6:31:44,24.25,2129.31,3.06,24,0,12,0,2,0,1
7/7/2023 6:31:59,24.25,2129.91,3.06,24,0,13,0,2,0,1
7/7/2023 6:35:28,24.00,2132.36,3.07,24,0,14,0,2,0,1
7/7/2023 6:36:30,24.00,2133.42,3.06,24,0,15,0,2,0,1
7/7/2023 8:03:47,24.50,2248.88,3.06,25,0,15,0,2,0,1
7/7/2023 8:15:46,24.75,2262.04,3.06,25,0,16,0,2,0,1
7/7/2023 8:17:43,24.75,2328.10,3.06,26,0,16,0,2,0,1
7/7/2023 8:24:40,24.75,2338.38,3.06,26,0,17,0,2,0,1
7/7/2023 8:25:55,24.75,2339.55,3.06,26,0,18,0,2,0,1
7/7/2023 8:26:00,24.75,2340.04,3.06,26,0,19,0,2,0,1
7/7/2023 8:26:01,24.75,2340.53,3.06,26,0,20,0,2,0,1
7/7/2023 8:26:06,24.75,2341.02,3.06,26,0,21,0,2,0,1
7/7/2023 10:41:58,24.75,2420.06,3.06,26,0,22,0,2,0,1
7/7/2023 13:08:54,24.75,2570.00,3.05,27,0,22,0,2,0,1
7/7/2023 13:22:32,24.75,2648.62,3.06,28,0,22,0,2,0,1
7/7/2023 13:31:31,24.75,2660.05,3.06,28,0,23,0,2,0,1
7/7/2023 13:31:31,24.75,2660.54,3.06,28,0,24,0,2,0,1
7/7/2023 13:31:35,24.75,2661.03,3.06,28,0,25,0,2,0,1
7/7/2023 13:31:35,24.75,2661.51,3.06,28,0,26,0,2,0,1
7/7/2023 13:31:40,24.75,2662.00,3.06,28,0,27,0,2,0,1
7/7/2023 13:31:56,24.75,2662.60,3.06,28,0,28,0,2,0,1
7/7/2023 15:18:30,24.25,2789.16,3.07,29,0,28,0,2,0,1
7/7/2023 15:21:18,24.25,2861.54,3.06,30,0,28,0,2,0,1
7/7/2023 15:33:30,24.25,2888.75,3.27,31,0,28,0,3,0,1
7/7/2023 15:34:21,24.25,2939.81,3.27,31,0,28,0,3,0,1
7/7/2023 15:34:33,24.25,2946.16,3.06,31,0,29,0,3,0,1
7/7/2023 15:35:43,23.50,2953.79,3.27,32,0,29,0,4,0,1
7/7/2023 15:35:46,23.50,2956.66,3.26,32,0,29,0,5,0,1
