Timestamp,Temperature,ElapsedSecs,BatteryVoltage,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
6/10/2023 17:26:15,22.00,71.67,3.26,0,0,0,0,-1,0,0
6/10/2023 17:26:16,22.00,72.42,3.26,1,0,0,0,0,0,0
6/10/2023 17:27:38,21.75,73.72,3.26,1,0,0,0,1,0,0
6/10/2023 17:27:44,21.75,74.20,3.26,1,0,0,0,2,0,0
6/10/2023 17:27:45,21.75,74.69,3.26,1,0,0,0,3,0,0
6/10/2023 17:27:48,21.75,75.17,3.26,1,0,0,0,4,0,0
6/10/2023 17:27:48,21.75,75.66,3.26,1,0,0,0,5,0,0
6/10/2023 17:28:38,22.00,76.60,3.27,1,0,0,0,6,0,0
6/10/2023 17:28:44,22.00,77.08,3.26,1,0,0,0,7,0,0
6/10/2023 17:29:40,22.00,78.14,3.27,1,0,0,0,8,0,0
6/10/2023 17:29:42,22.00,78.62,3.27,1,0,0,0,9,0,0
6/10/2023 17:29:43,22.00,79.11,3.27,1,0,0,0,10,0,0
6/10/2023 17:29:46,22.00,79.59,3.27,1,0,0,0,11,0,0
6/10/2023 17:31:05,22.25,80.76,3.26,1,0,0,0,12,0,0
6/10/2023 17:31:05,22.25,81.25,3.26,1,0,0,0,13,0,0
6/10/2023 17:31:09,22.25,81.73,3.25,1,0,0,0,14,0,0
6/10/2023 17:31:18,22.25,82.33,3.26,1,0,0,0,15,0,0
6/10/2023 17:31:20,22.25,82.82,3.27,1,0,0,0,16,0,0
6/10/2023 17:31:21,22.25,83.30,3.26,1,0,0,0,17,0,0
6/10/2023 17:31:21,22.25,83.79,3.26,1,0,0,0,18,0,0
6/10/2023 17:31:22,22.25,84.28,3.24,1,0,0,0,19,0,0
6/10/2023 17:31:23,22.25,84.76,3.26,1,0,0,0,20,0,0
6/10/2023 17:31:24,22.25,85.25,3.25,1,0,0,0,21,0,0
6/10/2023 17:31:25,22.25,85.73,3.27,1,0,0,0,22,0,0
6/10/2023 17:31:27,22.25,86.22,3.26,1,0,0,0,23,0,0
6/10/2023 17:31:28,22.25,86.70,3.26,1,0,0,0,24,0,0
6/10/2023 17:31:33,22.25,87.19,3.25,1,0,0,0,25,0,0
6/10/2023 17:31:33,22.25,87.68,3.24,1,0,0,0,26,0,0
6/10/2023 17:31:34,22.25,88.16,3.27,1,0,0,0,27,0,0
6/10/2023 17:31:35,22.25,88.65,3.27,1,0,0,0,28,0,0
6/10/2023 17:31:36,22.50,89.13,3.26,1,0,0,0,29,0,0
6/10/2023 17:31:37,22.50,89.62,3.26,1,0,0,0,30,0,0
6/10/2023 17:31:38,22.50,90.11,3.26,1,0,0,0,31,0,0
6/10/2023 17:31:38,22.50,90.59,3.26,1,0,0,0,32,0,0
6/10/2023 17:31:42,22.50,91.08,3.26,1,0,0,0,33,0,0
6/10/2023 17:31:51,22.50,91.68,3.26,1,0,0,0,34,0,0
6/10/2023 17:31:53,22.50,92.16,3.25,1,0,0,0,35,0,0
6/10/2023 17:31:55,22.50,92.65,3.26,1,0,0,0,36,0,0
6/10/2023 17:32:19,22.50,93.36,3.27,1,0,0,0,37,0,0
6/10/2023 17:32:52,22.75,94.19,3.26,1,0,0,0,38,0,0
6/10/2023 17:33:47,22.75,95.24,3.25,1,0,0,0,39,0,0
6/10/2023 17:33:48,22.75,95.73,3.25,1,0,0,0,40,0,0
6/10/2023 17:33:49,22.75,96.21,3.25,1,0,0,0,41,0,0
6/10/2023 17:33:49,22.75,96.70,3.26,1,0,0,0,42,0,0
6/10/2023 17:33:51,22.75,97.18,3.26,1,0,0,0,43,0,0
6/10/2023 17:33:52,22.75,97.67,3.26,1,0,0,0,44,0,0
6/10/2023 17:33:57,22.75,98.15,3.25,1,0,0,0,45,0,0
6/10/2023 17:33:58,22.75,98.64,3.26,1,0,0,0,46,0,0
6/10/2023 17:34:00,22.75,99.12,3.26,1,0,0,0,47,0,0
6/10/2023 17:34:02,22.75,99.61,3.26,1,0,0,0,48,0,0
6/10/2023 17:34:03,22.75,100.09,3.26,1,0,0,0,49,0,0
6/10/2023 17:34:15,22.75,100.69,3.27,1,0,0,0,50,0,0
6/10/2023 17:34:17,22.75,101.18,3.26,1,0,0,0,51,0,0
6/10/2023 17:34:18,22.75,101.67,3.27,1,0,0,0,52,0,0
6/10/2023 17:34:19,22.75,102.15,3.26,1,0,0,0,53,0,0
6/10/2023 17:34:20,22.75,102.64,3.26,1,0,0,0,54,0,0
6/10/2023 17:34:26,22.75,103.12,3.26,1,0,0,0,55,0,0
6/10/2023 17:34:29,22.75,103.61,3.26,1,0,0,0,56,0,0
6/10/2023 17:34:30,22.75,104.09,3.27,1,0,0,0,57,0,0
6/10/2023 17:34:31,22.75,104.58,3.25,1,0,0,0,58,0,0
6/10/2023 17:34:33,22.75,105.07,3.26,1,0,0,0,59,0,0
6/10/2023 17:34:34,22.75,105.55,3.27,1,0,0,0,60,0,0
6/10/2023 17:34:52,23.00,106.26,3.27,1,0,0,0,61,0,0
6/10/2023 17:34:58,23.00,106.75,3.26,1,0,0,0,62,0,0
