Timestamp,Temperature,ElapsedSecs,BatteryVoltage,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
9/21/2023 9:39:53,23.75,73.15,3.27,1,0,0,0,0,0,1
9/21/2023 9:40:00,23.75,80.06,3.26,1,0,0,0,1,0,1
9/21/2023 15:59:39,24.00,894.11,3.27,2,0,0,0,1,0,1
9/21/2023 15:59:45,24.00,901.02,3.27,2,0,0,0,2,0,1
9/21/2023 17:03:50,24.00,1070.56,3.27,3,0,0,0,3,0,1
9/21/2023 17:03:51,24.00,1071.39,3.27,3,0,0,0,4,0,1
9/21/2023 17:03:53,24.00,1073.75,3.27,3,0,0,0,5,0,1
9/21/2023 17:03:54,24.00,1074.45,3.27,3,0,0,0,6,0,1
9/21/2023 17:04:10,24.00,1092.14,3.27,3,0,0,0,6,0,1
9/21/2023 17:04:17,24.00,1099.05,3.25,3,0,0,0,7,0,1
9/22/2023 5:08:51,24.50,2596.96,3.27,4,0,0,0,7,0,1
9/22/2023 5:08:58,24.50,2603.87,3.27,4,0,0,0,8,0,1
9/22/2023 9:07:54,24.25,3076.78,3.26,4,0,0,0,9,0,1
9/22/2023 9:07:56,24.25,3077.53,3.27,4,0,0,0,10,0,1
9/22/2023 9:07:59,24.25,3078.32,3.26,4,0,0,0,11,0,1
9/22/2023 9:08:01,24.25,3079.07,3.26,4,0,0,0,12,0,1
9/22/2023 9:08:03,24.25,3079.83,3.26,4,0,0,0,13,0,1
9/22/2023 9:08:04,24.25,3080.58,3.27,4,0,0,0,14,0,1
9/22/2023 9:08:10,24.25,3086.83,3.27,5,0,0,0,15,0,1
9/22/2023 9:08:11,24.25,3087.66,3.27,5,0,0,0,16,0,1
9/22/2023 9:08:12,24.25,3089.05,3.26,5,0,0,0,17,0,1
9/22/2023 9:08:13,24.25,3089.88,3.27,5,0,0,0,18,0,1
9/22/2023 9:08:14,24.25,3090.57,3.27,5,0,0,0,19,0,1
9/22/2023 9:08:15,24.25,3091.69,3.26,5,0,0,0,20,0,1
9/22/2023 9:08:16,24.25,3092.38,3.26,5,0,0,0,21,0,1
